Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description
Profile_Management.Profile_4_Name.PROFILE_4_NAME_6_REG,"403536",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Profile 4"
Profile_Management.Profile_4_Name.PROFILE_4_NAME_7_REG,"403537",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Profile 4"
Profile_Management.Profile_4_Name.PROFILE_4_NAME_8_REG,"403538",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Profile 4"
Profile_Management.Profile_4_Name.PROFILE_4_NAME_9_REG,"403539",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Profile 4"
Profile_Management.Profile_40_Name.PROFILE_40_NAME_1_REG,"403891",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Profile 40"
Profile_Management.Profile_40_Name.PROFILE_40_NAME_10_REG,"403900",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Profile 40"
Profile_Management.Profile_40_Name.PROFILE_40_NAME_2_REG,"403892",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Profile 40"
Profile_Management.Profile_40_Name.PROFILE_40_NAME_3_REG,"403893",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Profile 40"
Profile_Management.Profile_40_Name.PROFILE_40_NAME_4_REG,"403894",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Profile 40"
Profile_Management.Profile_40_Name.PROFILE_40_NAME_5_REG,"403895",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Profile 40"
Profile_Management.Profile_40_Name.PROFILE_40_NAME_6_REG,"403896",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Profile 40"
Profile_Management.Profile_40_Name.PROFILE_40_NAME_7_REG,"403897",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Profile 40"
Profile_Management.Profile_40_Name.PROFILE_40_NAME_8_REG,"403898",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Profile 40"
Profile_Management.Profile_40_Name.PROFILE_40_NAME_9_REG,"403899",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Profile 40"
Profile_Management.Profile_5_Name.PROFILE_5_NAME_1_REG,"403541",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Profile 5"
Profile_Management.Profile_5_Name.PROFILE_5_NAME_10_REG,"403550",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Profile 5"
Profile_Management.Profile_5_Name.PROFILE_5_NAME_2_REG,"403542",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Profile 5"
Profile_Management.Profile_5_Name.PROFILE_5_NAME_3_REG,"403543",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Profile 5"
Profile_Management.Profile_5_Name.PROFILE_5_NAME_4_REG,"403544",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Profile 5"
Profile_Management.Profile_5_Name.PROFILE_5_NAME_5_REG,"403545",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Profile 5"
Profile_Management.Profile_5_Name.PROFILE_5_NAME_6_REG,"403546",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Profile 5"
Profile_Management.Profile_5_Name.PROFILE_5_NAME_7_REG,"403547",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Profile 5"
Profile_Management.Profile_5_Name.PROFILE_5_NAME_8_REG,"403548",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Profile 5"
Profile_Management.Profile_5_Name.PROFILE_5_NAME_9_REG,"403549",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Profile 5"
Profile_Management.Profile_6_Name.PROFILE_6_NAME_1_REG,"403551",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Profile 6"
Profile_Management.Profile_6_Name.PROFILE_6_NAME_10_REG,"403560",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Profile 6"
Profile_Management.Profile_6_Name.PROFILE_6_NAME_2_REG,"403552",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Profile 6"
Profile_Management.Profile_6_Name.PROFILE_6_NAME_3_REG,"403553",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Profile 6"
Profile_Management.Profile_6_Name.PROFILE_6_NAME_4_REG,"403554",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Profile 6"
Profile_Management.Profile_6_Name.PROFILE_6_NAME_5_REG,"403555",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Profile 6"
Profile_Management.Profile_6_Name.PROFILE_6_NAME_6_REG,"403556",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Profile 6"
Profile_Management.Profile_6_Name.PROFILE_6_NAME_7_REG,"403557",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Profile 6"
Profile_Management.Profile_6_Name.PROFILE_6_NAME_8_REG,"403558",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Profile 6"
Profile_Management.Profile_6_Name.PROFILE_6_NAME_9_REG,"403559",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Profile 6"
Profile_Management.Profile_7_Name.PROFILE_7_NAME_1_REG,"403561",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Profile 7"
Profile_Management.Profile_7_Name.PROFILE_7_NAME_10_REG,"403570",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Profile 7"
Profile_Management.Profile_7_Name.PROFILE_7_NAME_2_REG,"403562",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Profile 7"
Profile_Management.Profile_7_Name.PROFILE_7_NAME_3_REG,"403563",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Profile 7"
Profile_Management.Profile_7_Name.PROFILE_7_NAME_4_REG,"403564",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Profile 7"
Profile_Management.Profile_7_Name.PROFILE_7_NAME_5_REG,"403565",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Profile 7"
Profile_Management.Profile_7_Name.PROFILE_7_NAME_6_REG,"403566",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Profile 7"
Profile_Management.Profile_7_Name.PROFILE_7_NAME_7_REG,"403567",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Profile 7"
Profile_Management.Profile_7_Name.PROFILE_7_NAME_8_REG,"403568",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Profile 7"
Profile_Management.Profile_7_Name.PROFILE_7_NAME_9_REG,"403569",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Profile 7"
Profile_Management.Profile_8_Name.PROFILE_8_NAME_1_REG,"403571",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Profile 8"
Profile_Management.Profile_8_Name.PROFILE_8_NAME_10_REG,"403580",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Profile 8"
Profile_Management.Profile_8_Name.PROFILE_8_NAME_2_REG,"403572",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Profile 8"
Profile_Management.Profile_8_Name.PROFILE_8_NAME_3_REG,"403573",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Profile 8"
Profile_Management.Profile_8_Name.PROFILE_8_NAME_4_REG,"403574",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Profile 8"
Profile_Management.Profile_8_Name.PROFILE_8_NAME_5_REG,"403575",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Profile 8"
Profile_Management.Profile_8_Name.PROFILE_8_NAME_6_REG,"403576",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Profile 8"
Profile_Management.Profile_8_Name.PROFILE_8_NAME_7_REG,"403577",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Profile 8"
Profile_Management.Profile_8_Name.PROFILE_8_NAME_8_REG,"403578",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Profile 8"
Profile_Management.Profile_8_Name.PROFILE_8_NAME_9_REG,"403579",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Profile 8"
Profile_Management.Profile_9_Name.PROFILE_9_NAME_1_REG,"403581",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Profile 9"
Profile_Management.Profile_9_Name.PROFILE_9_NAME_10_REG,"403590",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Profile 9"
Profile_Management.Profile_9_Name.PROFILE_9_NAME_2_REG,"403582",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Profile 9"
Profile_Management.Profile_9_Name.PROFILE_9_NAME_3_REG,"403583",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Profile 9"
Profile_Management.Profile_9_Name.PROFILE_9_NAME_4_REG,"403584",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Profile 9"
Profile_Management.Profile_9_Name.PROFILE_9_NAME_5_REG,"403585",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Profile 9"
Profile_Management.Profile_9_Name.PROFILE_9_NAME_6_REG,"403586",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Profile 9"
Profile_Management.Profile_9_Name.PROFILE_9_NAME_7_REG,"403587",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Profile 9"
Profile_Management.Profile_9_Name.PROFILE_9_NAME_8_REG,"403588",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Profile 9"
Profile_Management.Profile_9_Name.PROFILE_9_NAME_9_REG,"403589",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Profile 9"
Setup.Alarm_Output_1.ALARM_1_NAME_1_REG,"403201",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Alarm Output 1"
Setup.Alarm_Output_1.ALARM_1_NAME_10_REG,"403210",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Alarm Output 1"
Setup.Alarm_Output_1.ALARM_1_NAME_2_REG,"403202",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Alarm Output 1"
Setup.Alarm_Output_1.ALARM_1_NAME_3_REG,"403203",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Alarm Output 1"
Setup.Alarm_Output_1.ALARM_1_NAME_4_REG,"403204",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Alarm Output 1"
Setup.Alarm_Output_1.ALARM_1_NAME_5_REG,"403205",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Alarm Output 1"
Setup.Alarm_Output_1.ALARM_1_NAME_6_REG,"403206",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Alarm Output 1"
Setup.Alarm_Output_1.ALARM_1_NAME_7_REG,"403207",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Alarm Output 1"
Setup.Alarm_Output_1.ALARM_1_NAME_8_REG,"403208",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Alarm Output 1"
Setup.Alarm_Output_1.ALARM_1_NAME_9_REG,"403209",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Alarm Output 1"
Setup.Alarm_Output_1.ALARM_ANUN_1_REG,"400709",Short,1,R/W,100,,,,,,,,,,"Alarm Messages - Alarm 1"
Setup.Alarm_Output_1.ALARM_HYS_1_REG,"400704",Short,1,R/W,100,,,,,,,,,,"Alarm Hysteresis - Alarm 1"
Setup.Alarm_Output_1.ALARM_LAT_1_REG,"400705",Short,1,R/W,100,,,,,,,,,,"Latching - Alarm 1"
Setup.Alarm_Output_1.ALARM_LOGIC_1_REG,"400708",Short,1,R/W,100,,,,,,,,,,"Alarm Logic - Alarm 1"
Setup.Alarm_Output_1.ALARM_SIDES_1_REG,"400707",Short,1,R/W,100,,,,,,,,,,"Alarm Sides - Alarm 1"
Setup.Alarm_Output_1.ALARM_SIL_1_REG,"400706",Short,1,R/W,100,,,,,,,,,,"Silencing - Alarm 1"
Setup.Alarm_Output_1.ALARM_SOURCE_1_REG,"400717",Short,1,R/W,100,,,,,,,,,,"Alarm Source - Alarm 1"
Setup.Alarm_Output_1.ALARM_TYPE_1_REG,"400703",Short,1,R/W,100,,,,,,,,,,"Alarm Type - Alarm 1"
Setup.Alarm_Output_2.ALARM_2_NAME_1_REG,"403211",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Alarm Output 2"
Setup.Alarm_Output_2.ALARM_2_NAME_10_REG,"403220",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Alarm Output 2"
Setup.Alarm_Output_2.ALARM_2_NAME_2_REG,"403212",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Alarm Output 2"
Setup.Alarm_Output_2.ALARM_2_NAME_3_REG,"403213",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Alarm Output 2"
Setup.Alarm_Output_2.ALARM_2_NAME_4_REG,"403214",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Alarm Output 2"
Setup.Alarm_Output_2.ALARM_2_NAME_5_REG,"403215",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Alarm Output 2"
Setup.Alarm_Output_2.ALARM_2_NAME_6_REG,"403216",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Alarm Output 2"
Setup.Alarm_Output_2.ALARM_2_NAME_7_REG,"403217",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Alarm Output 2"
Setup.Alarm_Output_2.ALARM_2_NAME_8_REG,"403218",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Alarm Output 2"
Setup.Alarm_Output_2.ALARM_2_NAME_9_REG,"403219",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Alarm Output 2"
Setup.Alarm_Output_2.ALARM_ANUN_2_REG,"400726",Short,1,R/W,100,,,,,,,,,,"Alarm Messages - Alarm 2"
Setup.Alarm_Output_2.ALARM_HYS_2_REG,"400721",Short,1,R/W,100,,,,,,,,,,"Alarm Hysteresis - Alarm 2"
Setup.Alarm_Output_2.ALARM_LAT_2_REG,"400722",Short,1,R/W,100,,,,,,,,,,"Latching - Alarm 2"
Setup.Alarm_Output_2.ALARM_LOGIC_2_REG,"400725",Short,1,R/W,100,,,,,,,,,,"Alarm Logic - Alarm 2"
Setup.Alarm_Output_2.ALARM_SIDES_2_REG,"400724",Short,1,R/W,100,,,,,,,,,,"Alarm Sides - Alarm 2"
Setup.Alarm_Output_2.ALARM_SIL_2_REG,"400723",Short,1,R/W,100,,,,,,,,,,"Silencing - Alarm 2"
Setup.Alarm_Output_2.ALARM_SOURCE_2_REG,"400734",Short,1,R/W,100,,,,,,,,,,"Alarm Source - Alarm 2"
Setup.Alarm_Output_2.ALARM_TYPE_2_REG,"400720",Short,1,R/W,100,,,,,,,,,,"Alarm Type - Alarm 2"
Setup.Analog_Input_1.CAL_OFFSET_1_REG,"400606",Short,1,R/W,100,,,,,,,,,,"Calibration Offset Value - Analog Input 1"
Setup.Analog_Input_1.DECIMAL_1_REG,"400607",Short,1,R/W,100,,,,,,,,,,"Decimal - Analog Input 1"
Setup.Analog_Input_1.ERROR_LATCHING_1_REG,"400608",Short,1,R/W,100,,,,,,,,,,"Error Latch - Analog Input 1"
Setup.Analog_Input_1.FILTER_TIME_1_REG,"400605",Short,1,R/W,100,,,,,,,,,,"Filter Time - Analog Input 1"
Setup.Analog_Input_1.FIXED_MANUAL_1_REG,"400904",Short,1,R/W,100,,,,,,,,,,"Input 1 Fail % Power"
Setup.Analog_Input_1.INPUT_1_TYPE_REG,"400602",Short,1,R/W,100,,,,,,,,,,"Type - Analog Input 1"
Setup.Analog_Input_1.LINEARIZATION_1_REG,"400609",Short,1,R/W,100,,,,,,,,,,"Units - Analog Input 1"
Setup.Analog_Input_1.RANGE_HIGH_1_REG,"400604",Short,1,R/W,100,,,,,,,,,,"Set Point High Limit - Analog Input 1"
Setup.Analog_Input_1.RANGE_LOW_1_REG,"400603",Short,1,R/W,100,,,,,,,,,,"Set Point Low Limit - Analog Input 1"
Setup.Analog_Input_1.SCALE_HIGH_INPUT_1_REG,"400682",Short,1,R/W,100,,,,,,,,,,"Scale High - Analog Input 1"
Setup.Analog_Input_1.SCALE_LOW_INPUT_1_REG,"400681",Short,1,R/W,100,,,,,,,,,,"Scale Low - Analog Input 1"
Setup.Analog_Input_1.SENSOR_1_REG,"400601",Short,1,R/W,100,,,,,,,,,,"Sensor - Analog Input 1"
Setup.Analog_Input_2.ALTITUDE_COMPENSATION_REG,"401903",Short,1,R/W,100,,,,,,,,,,"Altitude, Analog Input 2"
Setup.Analog_Input_2.CAL_OFFSET_2_REG,"400616",Short,1,R/W,100,,,,,,,,,,"Calibration Offset Value - Analog Input 2"
Setup.Analog_Input_2.DECIMAL_2_REG,"400617",Short,1,R/W,100,,,,,,,,,,"Decimal - Analog Input 2"
Setup.Analog_Input_2.ERROR_LATCHING_2_REG,"400618",Short,1,R/W,100,,,,,,,,,,"Error Latch - Analog Input 2"
Setup.Analog_Input_2.FILTER_TIME_2_REG,"400615",Short,1,R/W,100,,,,,,,,,,"Filter Time - Analog Input 2"
Setup.Analog_Input_2.FIXED_MANUAL_2_REG,"400907",Short,1,R/W,100,,,,,,,,,,"Input 2 Fail % Power"
Setup.Analog_Input_2.INPUT_2_TYPE_REG,"400612",Short,1,R/W,100,,,,,,,,,,"Type - Analog Input 2"
Setup.Analog_Input_2.LINEARIZATION_2_REG,"400619",Short,1,R/W,100,,,,,,,,,,"Units - Analog Input 2"
Setup.Analog_Input_2.RANGE_HIGH_2_REG,"400614",Short,1,R/W,100,,,,,,,,,,"Set Point High Limit - Analog Input 2"
Setup.Analog_Input_2.RANGE_LOW_2_REG,"400613",Short,1,R/W,100,,,,,,,,,,"Set Point Low Limit - Analog Input 2"
Setup.Analog_Input_2.SCALE_HIGH_INPUT_2_REG,"400684",Short,1,R/W,100,,,,,,,,,,"Scale High - Analog Input 2"
Setup.Analog_Input_2.SCALE_LOW_INPUT_2_REG,"400683",Short,1,R/W,100,,,,,,,,,,"Scale Low - Analog Input 2"
Setup.Analog_Input_2.SENSOR_2_REG,"400611",Short,1,R/W,100,,,,,,,,,,"Sensor - Analog Input 2"
Setup.Analog_Input_3.CAL_OFFSET_3_REG,"400626",Short,1,R/W,100,,,,,,,,,,"Calibration Offset Value - Analog Input 3"
Setup.Analog_Input_3.DECIMAL_3_REG,"400627",Short,1,R/W,100,,,,,,,,,,"Decimal - Analog Input 3"
Setup.Analog_Input_3.ERROR_LATCHING_3_REG,"400628",Short,1,R/W,100,,,,,,,,,,"Error Latch - Analog Input 3"
Setup.Analog_Input_3.FILTER_TIME_3_REG,"400625",Short,1,R/W,100,,,,,,,,,,"Filter Time - Analog Input 3"
Setup.Analog_Input_3.INPUT_3_TYPE_REG,"400622",Short,1,R/W,100,,,,,,,,,,"Type - Analog Input 3"
Setup.Analog_Input_3.LINEARIZATION_3_REG,"400629",Short,1,R/W,100,,,,,,,,,,"Units - Analog Input 3"
Setup.Analog_Input_3.RANGE_HIGH_3_REG,"400624",Short,1,R/W,100,,,,,,,,,,"Set Point High Limit - Analog Input 3"
Setup.Analog_Input_3.RANGE_LOW_3_REG,"400623",Short,1,R/W,100,,,,,,,,,,"Set Point Low Limit - Analog Input 3"
Setup.Analog_Input_3.SCALE_HIGH_INPUT_3_REG,"400686",Short,1,R/W,100,,,,,,,,,,"Scale High - Analog Input 3"
Setup.Analog_Input_3.SCALE_LOW_INPUT_3_REG,"400685",Short,1,R/W,100,,,,,,,,,,"Scale Low - Analog Input 3"
Setup.Analog_Input_3.SENSOR_3_REG,"400621",Short,1,R/W,100,,,,,,,,,,"Sensor - Analog Input 3"
Setup.Analog_Input_3.Cascade.CASCADE_MODE_REG,"401926",Short,1,R/W,100,,,,,,,,,,"Cascade - Enable"
Setup.Analog_Input_3.Cascade.CASCADE_RANGE_HIGH_REG,"401928",Short,1,R/W,100,,,,,,,,,,"Cascade High Deviation or Process"
Setup.Analog_Input_3.Cascade.CASCADE_RANGE_LOW_REG,"401927",Short,1,R/W,100,,,,,,,,,,"Cascade Low Deviation or Process"
Setup.Control_Output_1A.BURST_MODE_1_REG,"400510",Short,1,R/W,100,,,,,,,,,,"Cycle Time Type - Output 1A"
Setup.Control_Output_1A.CYCLE_TIME_1_REG,"400507",Short,1,R/W,100,,,,,,,,,,"Cycle Time Value - Output 1A"
Setup.Control_Output_1A.OUTPUT_TYPE_1_REG,"400701",Short,1,R/W,100,,,,,,,,,,"Function - Output 1A"
Setup.Control_Output_1A.POWER_LIMIT_ABOVE_1_REG,"400715",Short,1,R/W,100,,,,,,,,,,"High Power Limit - Output 1A"
Setup.Control_Output_1A.POWER_LIMIT_BELOW_1_REG,"400716",Short,1,R/W,100,,,,,,,,,,"Low Power Limit - Output 1A"
Setup.Control_Output_1A.PROCESS_TYPE_1_REG,"400702",Short,1,R/W,100,,,,,,,,,,"Process - Output 1A"
Setup.Control_Output_1B.BURST_MODE_6_REG,"400560",Short,1,R/W,100,,,,,,,,,,"Cycle Time Type - Output 1B"
Setup.Control_Output_1B.CYCLE_TIME_6_REG,"400557",Short,1,R/W,100,,,,,,,,,,"Cycle Time Value - Output 1B"
Setup.Control_Output_1B.OUTPUT_TYPE_2_REG,"400718",Short,1,R/W,100,,,,,,,,,,"Function - Output 1B"
Setup.Control_Output_1B.POWER_LIMIT_ABOVE_2_REG,"400732",Short,1,R/W,100,,,,,,,,,,"High Power Limit - Output 1B"
Setup.Control_Output_1B.POWER_LIMIT_BELOW_2_REG,"400733",Short,1,R/W,100,,,,,,,,,,"Low Power Limit - Output 1B"
Setup.Control_Output_1B.PROCESS_TYPE_2_REG,"400719",Short,1,R/W,100,,,,,,,,,,"Process - Output 1B"
Setup.Control_Output_2A.BURST_MODE_11_REG,"402510",Short,1,R/W,100,,,,,,,,,,"Cycle Time Type - Output 2A"
Setup.Control_Output_2A.CYCLE_TIME_11_REG,"402507",Short,1,R/W,100,,,,,,,,,,"Cycle Time Value - Output 2A"
Setup.Control_Output_2A.OUTPUT_TYPE_3_REG,"400735",Short,1,R/W,100,,,,,,,,,,"Function - Output 2A"
Setup.Control_Output_2A.POWER_LIMIT_ABOVE_3_REG,"400749",Short,1,R/W,100,,,,,,,,,,"High Power Limit - Output 2A"
Setup.Control_Output_2A.POWER_LIMIT_BELOW_3_REG,"400750",Short,1,R/W,100,,,,,,,,,,"Low Power Limit - Output 2A"
Setup.Control_Output_2A.PROCESS_TYPE_3_REG,"400736",Short,1,R/W,100,,,,,,,,,,"Process - Output 2A"
Setup.Control_Output_2B.BURST_MODE_16_REG,"402560",Short,1,R/W,100,,,,,,,,,,"Cycle Time Type - Output 2B"
Setup.Control_Output_2B.CYCLE_TIME_16_REG,"402557",Short,1,R/W,100,,,,,,,,,,"Cycle Time Value - Output 2B"
Setup.Control_Output_2B.OUTPUT_TYPE_4_REG,"400752",Short,1,R/W,100,,,,,,,,,,"Function - Output 2B"
Setup.Control_Output_2B.POWER_LIMIT_ABOVE_4_REG,"400766",Short,1,R/W,100,,,,,,,,,,"High Power Limit - Output 2B"
Setup.Control_Output_2B.POWER_LIMIT_BELOW_4_REG,"400767",Short,1,R/W,100,,,,,,,,,,"Low Power Limit - Output 2B"
Setup.Control_Output_2B.PROCESS_TYPE_4_REG,"400753",Short,1,R/W,100,,,,,,,,,,"Process - Output 2B"
Setup.Custom_Main_Page.P1_REG,"401401",Short,1,R/W,100,,,,,,,,,,"Parameter 01"
Setup.Custom_Main_Page.P10_REG,"401410",Short,1,R/W,100,,,,,,,,,,"Parameter 10"
Setup.Custom_Main_Page.P11_REG,"401411",Short,1,R/W,100,,,,,,,,,,"Parameter 11"
Setup.Custom_Main_Page.P12_REG,"401412",Short,1,R/W,100,,,,,,,,,,"Parameter 12"
Setup.Custom_Main_Page.P13_REG,"401413",Short,1,R/W,100,,,,,,,,,,"Parameter 13"
Setup.Custom_Main_Page.P14_REG,"401414",Short,1,R/W,100,,,,,,,,,,"Parameter 14"
Setup.Custom_Main_Page.P15_REG,"401415",Short,1,R/W,100,,,,,,,,,,"Parameter 15"
Setup.Custom_Main_Page.P16_REG,"401416",Short,1,R/W,100,,,,,,,,,,"Parameter 16"
Setup.Custom_Main_Page.P2_REG,"401402",Short,1,R/W,100,,,,,,,,,,"Parameter 02"
Setup.Custom_Main_Page.P3_REG,"401403",Short,1,R/W,100,,,,,,,,,,"Parameter 03"
Setup.Custom_Main_Page.P4_REG,"401404",Short,1,R/W,100,,,,,,,,,,"Parameter 04"
Setup.Custom_Main_Page.P5_REG,"401405",Short,1,R/W,100,,,,,,,,,,"Parameter 05"
Setup.Custom_Main_Page.P6_REG,"401406",Short,1,R/W,100,,,,,,,,,,"Parameter 06"
Setup.Custom_Main_Page.P7_REG,"401407",Short,1,R/W,100,,,,,,,,,,"Parameter 07"
Setup.Custom_Main_Page.P8_REG,"401408",Short,1,R/W,100,,,,,,,,,,"Parameter 08"
Setup.Custom_Main_Page.P9_REG,"401409",Short,1,R/W,100,,,,,,,,,,"Parameter 09"
Setup.Digital_Input_1.DIGITAL_INPUT_1_NAME_1_REG,"403001",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Digital Input 1"
Setup.Digital_Input_1.DIGITAL_INPUT_1_NAME_10_REG,"403010",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Digital Input 1"
Setup.Digital_Input_1.DIGITAL_INPUT_1_NAME_2_REG,"403002",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Digital Input 1"
Setup.Digital_Input_1.DIGITAL_INPUT_1_NAME_3_REG,"403003",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Digital Input 1"
Setup.Digital_Input_1.DIGITAL_INPUT_1_NAME_4_REG,"403004",Short,1,R/W,100,,,,,,,,,,"Name (Char 04) - Digital Input 1"
Setup.Digital_Input_1.DIGITAL_INPUT_1_NAME_5_REG,"403005",Short,1,R/W,100,,,,,,,,,,"Name (Char 05) - Digital Input 1"
Setup.Digital_Input_1.DIGITAL_INPUT_1_NAME_6_REG,"403006",Short,1,R/W,100,,,,,,,,,,"Name (Char 06) - Digital Input 1"
Setup.Digital_Input_1.DIGITAL_INPUT_1_NAME_7_REG,"403007",Short,1,R/W,100,,,,,,,,,,"Name (Char 07) - Digital Input 1"
Setup.Digital_Input_1.DIGITAL_INPUT_1_NAME_8_REG,"403008",Short,1,R/W,100,,,,,,,,,,"Name (Char 08) - Digital Input 1"
Setup.Digital_Input_1.DIGITAL_INPUT_1_NAME_9_REG,"403009",Short,1,R/W,100,,,,,,,,,,"Name (Char 09) - Digital Input 1"
Setup.Digital_Input_1.EVENT_1_START_PROFILE_NUMBER_REG,"401076",Short,1,R/W,100,,,,,,,,,,"Start Profile - Digital Input 1"
Setup.Digital_Input_1.EVENT_1_START_STEP_NUMBER_REG,"401077",Short,1,R/W,100,,,,,,,,,,"Start Step - Digital Input 1"
Setup.Digital_Input_1.EVENT_CONDITION_1_REG,"401062",Short,1,R/W,100,,,,,,,,,,"Condition - Digital Input 1"
Setup.Digital_Input_1.EVENT_FUNCTION_1_REG,"401061",Short,1,R/W,100,,,,,,,,,,"Function - Digital Input 1"
Setup.Digital_Input_2.DIGITAL_INPUT_2_NAME_1_REG,"403011",Short,1,R/W,100,,,,,,,,,,"Name (Char 01) - Digital Input 2"
Setup.Digital_Input_2.DIGITAL_INPUT_2_NAME_10_REG,"403020",Short,1,R/W,100,,,,,,,,,,"Name (Char 10) - Digital Input 2"
Setup.Digital_Input_2.DIGITAL_INPUT_2_NAME_2_REG,"403012",Short,1,R/W,100,,,,,,,,,,"Name (Char 02) - Digital Input 2"
Setup.Digital_Input_2.DIGITAL_INPUT_2_NAME_3_REG,"403013",Short,1,R/W,100,,,,,,,,,,"Name (Char 03) - Digital Input 2"
